,Balance,NumOfProducts,Tenure,Exited,CreditScore,Age,EstimatedSalary,HasCrCard_Yes,IsActiveMember_Yes,Geography_Germany,Geography_Spain,Gender_Male,Balance_v_Salary,Income_v_Products
302,0.0,2,8,0,687,35.0,10334.05,False,False,False,False,True,0.0,5167.025
303,0.0,2,6,0,712,33.0,190686.16,True,True,False,False,False,0.0,95343.08
304,118082.89,1,4,0,553,33.0,94440.45,False,False,False,False,True,1.2503423056539862,94440.45
305,119266.69,1,1,0,667,31.0,28257.63,True,True,False,False,True,4.220689774761719,28257.63
306,0.0,1,2,1,731,43.0,170034.95,True,True,False,False,True,0.0,170034.95
307,156847.29,2,7,0,629,35.0,31824.29,False,False,True,False,True,4.928540118255584,15912.145
308,137104.47,1,4,1,614,50.0,127166.49,False,False,False,False,True,1.0781493615181168,127166.49
309,78398.69,1,8,0,438,31.0,44937.01,False,False,True,False,True,1.7446352127121942,44937.01
310,0.0,2,4,0,652,80.0,188603.07,True,True,False,False,False,0.0,94301.535
311,63669.42,1,6,0,729,30.0,145111.37,False,False,True,False,True,0.4387624484559687,145111.37
312,0.0,2,3,0,642,38.0,171463.83,False,False,False,False,True,0.0,85731.915
313,135296.33,1,0,0,806,59.0,182822.5,False,False,True,False,False,0.7400420079585389,182822.5
314,153804.44,1,2,0,744,36.0,87213.33,True,True,False,True,True,1.7635427978727565,87213.33
315,0.0,2,3,0,474,37.0,57175.32,False,False,False,True,True,0.0,28587.66
316,147069.78,1,2,1,559,49.0,120540.83,False,False,False,False,True,1.2200826889942602,120540.83
317,0.0,2,9,0,706,42.0,28714.34,True,True,False,True,True,0.0,14357.17
318,0.0,1,3,0,628,22.0,85426.28,False,False,False,True,False,0.0,85426.28
319,95741.75,1,4,0,429,24.0,46170.75,False,False,False,False,True,2.0736451108114986,46170.75
320,145965.33,1,2,0,525,57.0,64448.36,True,True,False,True,False,2.264841649965957,64448.36
321,141441.75,1,8,0,680,30.0,16278.97,True,True,False,False,False,8.688617891672507,16278.97
322,139290.41,1,1,1,749,40.0,182855.42,False,False,False,False,True,0.7617516068159205,182855.42
323,0.0,2,4,0,763,31.0,50404.72,False,False,False,False,False,0.0,25202.36
324,0.0,2,3,0,734,30.0,107640.25,False,False,False,False,True,0.0,53820.125
325,144428.87,1,4,0,716,35.0,134132.65,False,False,False,False,True,1.0767614745552259,134132.65
326,0.0,2,2,0,594,35.0,103480.69,False,False,False,False,True,0.0,51740.345
327,95441.27,1,9,1,644,46.0,108761.05,False,False,False,False,False,0.8775317082724008,108761.05
328,144848.74,1,1,0,671,35.0,179012.3,True,True,True,False,True,0.8091552368189225,179012.3
329,116244.14,2,7,0,664,26.0,95145.14,True,True,True,False,True,1.221755940450558,47572.57
330,0.0,2,7,0,656,50.0,72143.44,True,True,False,False,True,0.0,36071.72
331,146502.07,1,1,0,667,40.0,19162.89,False,False,False,True,False,7.645092676522174,19162.89
332,117028.6,2,2,0,663,44.0,144680.18,True,True,True,False,True,0.8088778988248426,72340.09
333,112013.81,1,8,1,584,30.0,177772.03,False,False,True,False,False,0.6300980531076795,177772.03
334,108269.37,1,6,0,626,37.0,5597.94,False,False,False,True,False,19.340930770962174,5597.94
335,182123.79,1,7,1,485,29.0,116828.51,False,False,False,False,True,1.5588985085917815,116828.51
336,150923.74,2,3,0,659,32.0,174652.51,True,True,True,False,False,0.8641372517348876,87326.255
337,0.0,2,2,0,649,33.0,2010.98,False,False,False,False,True,0.0,1005.49
338,165272.13,1,5,1,805,39.0,14109.85,False,False,False,True,False,11.713245002604564,14109.85
339,115301.31,1,10,1,716,39.0,43527.4,False,False,True,False,False,2.648936302191263,43527.4
340,129502.49,2,6,1,642,40.0,86099.23,True,True,True,False,False,1.504107411878132,43049.615
341,118342.26,1,4,0,659,31.0,161574.19,False,False,False,False,True,0.7324329461283389,161574.19
342,0.0,2,5,0,545,47.0,38970.14,True,True,False,True,False,0.0,19485.07
343,0.0,2,8,0,543,22.0,127587.22,False,False,False,False,True,0.0,63793.61
344,0.0,2,7,0,718,25.0,30380.12,False,False,False,False,False,0.0,15190.06
345,0.0,2,7,0,840,43.0,90908.95,False,False,False,False,False,0.0,45454.475
346,106937.05,2,9,0,630,34.0,138275.01,False,False,True,False,False,0.7733649775183528,69137.505
347,170331.37,1,3,0,643,59.0,32171.79,True,True,True,False,True,5.294432482619089,32171.79
348,114510.85,1,1,0,654,32.0,126143.23,True,True,True,False,False,0.907784349584199,126143.23
349,0.0,2,5,0,582,39.0,129892.93,True,True,False,False,True,0.0,64946.465
350,107594.11,2,3,0,659,32.0,102416.84,True,True,False,True,True,1.0505509640797355,51208.42
351,81273.13,1,2,0,762,39.0,18719.67,True,True,False,True,True,4.341589889138004,18719.67
352,169399.6,1,7,0,568,32.0,61936.22,False,False,False,True,False,2.7350652009438097,61936.22
353,0.0,2,6,0,670,25.0,78358.94,True,True,False,True,True,0.0,39179.47
354,187841.99,2,1,0,613,45.0,147224.27,True,True,False,False,False,1.2758901096945496,73612.135
355,0.0,2,0,0,539,30.0,160979.66,False,False,False,False,True,0.0,80489.83
356,126776.3,2,8,0,850,57.0,132298.49,True,True,False,True,False,0.9582596143009645,66149.245
357,126436.29,1,9,1,522,34.0,174248.52,False,False,False,True,True,0.7256089750432314,174248.52
358,101960.74,1,1,0,737,41.0,123547.28,True,True,False,False,True,0.825277092300211,123547.28
359,0.0,2,3,0,520,58.0,32790.02,True,True,False,False,True,0.0,16395.01
360,0.0,2,3,0,706,28.0,181543.67,True,True,False,True,True,0.0,90771.835
361,150842.93,1,2,1,643,45.0,2319.96,True,True,True,False,False,65.0196253383679,2319.96
362,102535.57,1,9,0,648,50.0,189543.19,True,True,False,False,False,0.5409615085617162,189543.19
363,99027.61,2,9,0,443,29.0,10940.4,False,False,True,False,False,9.051552959672406,5470.2
364,0.0,2,9,0,640,68.0,199493.38,True,True,False,False,True,0.0,99746.69
365,0.0,1,3,0,628,33.0,188193.25,True,True,False,True,False,0.0,188193.25
366,87271.41,2,9,0,540,42.0,172572.64,False,False,True,False,False,0.5057082629088828,86286.32
367,102742.91,2,8,0,460,35.0,189339.6,True,True,True,False,False,0.5426382542267967,94669.8
368,40105.51,2,2,0,636,34.0,53512.16,True,True,True,False,True,0.7494653551641346,26756.08
369,152265.43,1,2,0,593,29.0,34004.44,False,False,False,False,False,4.477810250661384,34004.44
370,141947.67,1,4,0,801,42.0,10598.29,True,True,False,True,True,13.393450264146386,10598.29
371,106307.91,2,1,0,640,75.0,113428.77,True,True,True,False,False,0.9372217471810723,56714.385
372,107884.81,2,0,0,611,31.0,183487.98,True,True,True,False,True,0.5879666341086757,91743.99
373,125013.72,1,1,0,802,31.0,187658.09,True,True,True,False,True,0.6661781541099561,187658.09
374,58469.37,2,7,0,717,35.0,172459.39,True,True,True,False,True,0.33903268473812875,86229.695
375,0.0,1,8,0,769,39.0,21016.0,True,True,False,False,False,0.0,21016.0
376,117231.63,3,10,1,745,45.0,122381.02,True,True,True,False,True,0.957923295622148,40793.67333333333
377,152390.26,1,4,0,572,35.0,128123.66,False,False,False,True,True,1.189399834503635,128123.66
378,34013.63,1,2,0,629,30.0,19570.63,False,False,False,True,False,1.7379936159438911,19570.63
379,0.0,3,2,1,687,39.0,188150.6,False,False,False,True,False,0.0,62716.86666666667
380,0.0,2,9,0,483,50.0,111020.24,True,True,False,False,False,0.0,55510.12
381,101583.11,2,7,0,690,36.0,123775.15,False,False,False,False,True,0.820706822007487,61887.575
382,77168.87,2,10,0,492,30.0,146700.22,True,True,True,False,False,0.5260310448068858,73350.11
383,124695.72,2,8,0,709,28.0,145251.35,False,False,True,False,True,0.8584823480126001,72625.675
384,105934.96,1,3,0,705,44.0,82463.69,False,False,True,False,True,1.2846255121496504,82463.69
385,0.0,1,9,0,560,66.0,15928.49,True,True,False,False,False,0.0,15928.49
386,0.0,2,6,0,611,46.0,45886.33,False,False,False,True,True,0.0,22943.165
387,0.0,2,2,0,730,62.0,186489.95,True,True,False,True,True,0.0,93244.975
388,0.0,2,2,0,709,45.0,162922.65,True,True,False,True,False,0.0,81461.325
389,161525.96,2,10,0,544,21.0,9262.77,False,False,False,False,False,17.43819181519135,4631.385
390,147199.07,1,7,0,712,29.0,84932.4,True,True,True,False,False,1.733132114481635,84932.4
391,183102.29,1,3,0,752,38.0,71557.12,True,True,True,False,True,2.5588269902422014,71557.12
392,127209.0,2,9,1,648,46.0,77405.95,False,False,False,True,True,1.6434007980006706,38702.975
393,0.0,2,8,1,556,38.0,417.41,False,False,False,True,True,0.0,208.705
394,97378.54,1,0,0,594,24.0,71405.17,True,True,False,True,False,1.3637463505793768,71405.17
395,136925.09,2,2,0,645,37.0,153400.24,True,True,True,False,False,0.8926002332199742,76700.12
396,54503.55,1,3,0,557,33.0,371.05,True,True,False,False,True,146.8900417733459,371.05
397,155726.85,1,8,0,547,32.0,67789.99,False,False,True,False,True,2.2971953528832207,67789.99
398,0.0,2,9,0,701,39.0,145894.9,True,True,False,False,False,0.0,72947.45
399,135842.41,1,1,1,616,66.0,183840.51,False,False,False,False,False,0.7389144536206954,183840.51
400,63349.75,1,1,0,605,52.0,108887.44,False,False,False,False,True,0.5817911597517583,108887.44
401,129499.42,1,4,0,593,38.0,154071.27,True,True,True,False,False,0.8405163402625292,154071.27
402,0.0,2,8,0,751,52.0,179291.85,True,True,False,True,True,0.0,89645.925
403,70438.01,2,6,0,443,36.0,56937.43,True,True,False,True,True,1.237112563738827,28468.715
404,0.0,2,8,0,685,23.0,112239.03,True,True,False,False,True,0.0,56119.515
405,0.0,1,9,0,718,36.0,45909.87,False,False,False,False,True,0.0,45909.87
406,141434.04,1,9,1,538,49.0,173779.25,False,False,False,True,False,0.8138718517889795,173779.25
407,0.0,2,4,0,611,37.0,125696.26,False,False,False,True,False,0.0,62848.13
408,152958.29,2,10,0,668,37.0,159585.61,True,True,True,False,True,0.958471694283714,79792.805
409,138306.34,1,3,0,537,41.0,106761.47,False,False,True,False,False,1.2954705475673949,106761.47
410,0.0,2,10,0,709,23.0,129590.18,False,False,False,True,True,0.0,64795.09
411,0.0,2,1,0,850,38.0,80006.65,True,True,False,False,True,0.0,40003.325
412,124328.84,1,3,0,745,31.0,140451.52,True,True,False,True,False,0.8852082198896816,140451.52
413,181461.48,3,9,1,693,41.0,187929.43,True,True,True,False,False,0.9655830914827976,62643.14333333333
414,0.0,2,8,0,795,35.0,167155.36,False,False,False,True,True,0.0,83577.68
415,0.0,2,8,0,626,26.0,191420.71,False,False,False,True,True,0.0,95710.355
416,110368.03,1,5,1,487,61.0,11384.45,False,False,True,False,False,9.694629955773005,11384.45
417,89588.35,1,9,0,556,39.0,94898.1,True,True,False,False,False,0.9440478787246531,94898.1
418,0.0,2,6,0,643,46.0,106781.59,False,False,False,False,False,0.0,53390.795
419,0.0,2,6,0,605,28.0,159508.52,False,False,False,False,False,0.0,79754.26
420,115924.89,1,3,1,756,60.0,93524.19,False,False,True,False,False,1.2395177119416911,93524.19
421,0.0,2,2,0,586,38.0,87168.46,False,False,False,False,False,0.0,43584.23
422,111756.5,1,7,1,535,40.0,8128.32,False,False,True,False,True,13.749028089445298,8128.32
423,0.0,1,4,0,678,35.0,125518.32,False,False,False,False,False,0.0,125518.32
424,0.0,1,9,0,596,39.0,48963.59,False,False,False,False,True,0.0,48963.59
425,162923.85,1,9,0,648,26.0,98368.24,False,False,False,False,True,1.6562647659447804,98368.24
426,124576.65,2,10,0,492,39.0,148584.61,False,False,True,False,True,0.8384222968987165,74292.305
427,80793.58,1,0,0,702,45.0,27474.81,True,True,False,False,True,2.9406419917007613,27474.81
428,71340.09,1,9,0,486,40.0,76192.21,False,False,True,False,False,0.9363173741777537,76192.21
429,99282.63,1,1,1,568,40.0,134600.94,False,False,True,False,True,0.73760725593744,134600.94
430,137946.39,1,3,1,619,57.0,72467.99,True,True,True,False,True,1.9035492774119995,72467.99
431,127892.57,2,2,0,724,41.0,199645.45,True,True,True,False,True,0.6405984709393577,99822.725
432,101084.36,1,0,0,548,33.0,42749.85,False,False,True,False,False,2.3645547294317995,42749.85
433,114754.08,1,8,1,545,37.0,136050.44,False,False,True,False,False,0.8434671729102824,136050.44
434,0.0,1,8,0,683,33.0,73564.44,False,False,False,False,True,0.0,73564.44
435,99286.98,1,3,0,762,51.0,85578.63,True,True,False,False,False,1.1601842656279961,85578.63
436,79871.02,2,4,0,627,30.0,129826.89,False,False,True,False,False,0.6152116868855135,64913.445
437,104088.59,2,10,0,516,35.0,119666.0,False,False,False,False,True,0.8698259321778952,59833.0
438,168190.33,2,2,0,800,38.0,68052.08,False,False,False,False,False,2.471494331988089,34026.04
439,85679.25,1,3,0,464,42.0,164104.74,True,True,True,False,False,0.5221010069544609,164104.74
440,0.0,1,3,0,626,35.0,80190.36,False,False,False,False,False,0.0,80190.36
441,0.0,2,9,0,790,31.0,84126.75,False,False,False,False,False,0.0,42063.375
442,121551.58,2,7,0,534,34.0,70179.0,True,True,False,False,False,1.73202211487767,35089.5
443,122220.19,1,2,0,745,46.0,118024.1,True,True,False,False,True,1.0355528235334985,118024.1
444,116528.15,1,3,1,553,47.0,145704.19,False,False,False,True,True,0.7997584009080315,145704.19
445,77780.29,1,1,0,748,26.0,183049.41,True,True,False,False,False,0.4249141802751508,183049.41
446,0.0,1,2,0,722,37.0,120906.83,False,False,False,False,True,0.0,120906.83
447,125832.2,1,4,0,501,40.0,100433.83,True,True,False,False,True,1.2528866020543077,100433.83
448,68065.8,1,6,1,675,38.0,138777.0,False,False,False,False,False,0.49046888173112263,138777.0
449,127299.34,2,6,0,778,47.0,124694.99,False,False,False,True,False,1.020885762932416,62347.495
450,174937.64,1,7,0,494,38.0,40084.32,False,False,True,False,False,4.364241179593417,40084.32
451,0.0,2,9,0,850,40.0,119232.33,True,True,False,False,True,0.0,59616.165
452,110071.1,1,7,0,592,31.0,43921.36,False,False,False,True,True,2.5060949843083185,43921.36
453,139432.37,1,3,0,590,44.0,62222.81,False,False,False,True,False,2.2408562069119027,62222.81
454,127357.76,1,6,0,758,39.0,56577.0,True,True,False,False,False,2.2510518408540574,56577.0
455,0.0,2,5,0,506,36.0,164253.35,False,False,False,False,True,0.0,82126.675
456,0.0,1,3,0,733,33.0,7666.73,True,True,False,False,True,0.0,7666.73
457,0.0,2,3,0,711,38.0,68487.51,False,False,False,False,True,0.0,34243.755
458,95556.31,1,1,1,514,43.0,199273.98,True,True,True,False,True,0.4795222637697104,199273.98
459,0.0,1,8,0,637,37.0,186062.36,True,True,False,True,True,0.0,186062.36
460,111681.98,2,1,0,468,29.0,195711.16,True,True,True,False,True,0.5706469677048565,97855.58
461,0.0,2,3,0,539,39.0,36692.17,False,False,False,False,True,0.0,18346.085
462,108738.71,2,3,0,509,25.0,106920.57,False,False,False,True,False,1.017004585740611,53460.285
463,133950.37,1,4,1,662,32.0,48725.68,True,True,False,False,False,2.749071331585316,48725.68
464,0.0,2,4,0,818,26.0,167036.94,True,True,False,True,True,0.0,83518.47
465,89968.69,1,9,0,608,33.0,68777.26,False,False,False,False,True,1.3081168107016767,68777.26
466,0.0,2,9,0,850,32.0,18924.92,True,True,False,True,False,0.0,9462.46
467,130878.75,3,5,1,816,38.0,71905.77,False,False,True,False,False,1.8201425282004489,23968.59
468,0.0,2,8,0,536,35.0,64833.28,False,False,False,False,True,0.0,32416.64
469,0.0,2,3,0,753,35.0,184843.77,True,True,False,False,True,0.0,92421.885
470,134169.62,1,10,0,631,27.0,176730.02,True,True,False,True,True,0.75917843499367,176730.02
471,149762.08,1,1,1,703,37.0,20629.4,False,False,False,False,True,7.259643033728561,20629.4
472,93844.69,1,2,0,774,26.0,28415.36,False,False,False,False,True,3.302604295704858,28415.36
473,0.0,2,8,0,785,28.0,77231.27,False,False,False,False,True,0.0,38615.635
474,0.0,2,1,0,571,33.0,102750.7,False,False,False,False,False,0.0,51375.35
475,141078.37,1,6,1,621,46.0,34580.8,False,False,True,False,True,4.079673402581779,34580.8
476,117992.59,1,1,0,605,31.0,183598.77,True,True,True,False,False,0.6426654710159551,183598.77
477,100812.33,2,8,0,611,40.0,147358.27,False,False,False,False,False,0.6841307922521078,73679.135
478,0.0,1,7,0,569,38.0,108469.2,True,True,False,False,True,0.0,108469.2
479,80262.6,1,4,0,658,29.0,20612.82,True,True,False,False,True,3.8938194773931953,20612.82
480,156478.62,1,6,0,788,34.0,181196.76,True,True,False,True,True,0.8635839846142943,181196.76
481,0.0,2,5,0,525,23.0,160249.1,False,False,False,False,False,0.0,80124.55
482,0.0,3,8,0,798,37.0,110783.28,False,False,False,False,True,0.0,36927.76
483,115217.99,2,9,0,486,37.0,144995.33,False,False,True,False,True,0.794632420230362,72497.665
484,0.0,2,9,1,615,61.0,150227.85,False,False,False,True,True,0.0,75113.925
485,155470.55,1,0,0,730,35.0,53718.28,True,True,False,False,False,2.8941833208360355,53718.28
486,0.0,2,7,0,641,37.0,75248.3,False,False,False,False,True,0.0,37624.15
487,135096.77,1,3,1,542,39.0,14353.43,True,True,False,False,True,9.412159323590249,14353.43
488,0.0,2,2,0,692,30.0,130486.57,True,True,False,False,True,0.0,65243.285
489,180075.22,1,9,0,714,55.0,100127.71,True,True,True,False,False,1.7984553926180873,100127.71
490,97541.24,1,1,0,591,29.0,196356.17,True,True,False,True,True,0.4967566845493065,196356.17
491,156067.05,1,2,0,710,41.0,9983.88,True,True,False,False,False,15.631903628649383,9983.88
492,81550.94,2,4,0,639,38.0,118974.77,True,True,False,False,False,0.6854473431635968,59487.385
493,0.0,1,6,1,531,47.0,194998.34,False,False,False,False,False,0.0,194998.34
494,170061.92,2,2,1,673,38.0,134901.34,False,False,False,False,False,1.2606392197438514,67450.67
495,92310.54,2,8,0,765,36.0,72924.56,True,True,True,False,True,1.2658360914347648,36462.28
496,169089.38,2,6,0,622,32.0,101057.95,False,False,False,False,False,1.6731922624593119,50528.975
497,80613.93,1,5,0,806,40.0,142838.64,True,True,False,False,True,0.5643706072810549,142838.64
498,121581.56,2,8,0,757,26.0,127059.04,True,True,True,False,True,0.9568902771498983,63529.52
499,0.0,1,8,1,570,58.0,116503.92,True,True,False,False,False,0.0,116503.92
500,0.0,2,4,0,555,32.0,54405.79,True,True,False,True,True,0.0,27202.895
501,0.0,2,5,0,692,54.0,88721.84,True,True,False,False,True,0.0,44360.92
502,85891.55,1,5,1,774,60.0,74135.48,False,False,False,False,True,1.1585754890910533,74135.48
503,77637.35,2,9,0,638,44.0,111346.22,True,True,False,True,True,0.6972607601766814,55673.11
504,0.0,1,4,0,543,41.0,194902.16,False,False,False,True,False,0.0,194902.16
505,0.0,2,5,0,584,31.0,31474.27,False,False,False,False,True,0.0,15737.135
506,116927.89,1,7,0,691,30.0,21198.39,False,False,True,False,True,5.515885404504776,21198.39
507,137326.65,1,6,0,684,40.0,186976.6,False,False,True,False,False,0.7344590178664068,186976.6
508,0.0,2,5,0,733,22.0,117202.19,True,True,False,False,True,0.0,58601.095
509,0.0,2,2,0,599,37.0,143739.29,True,True,False,True,False,0.0,71869.645
510,67238.98,2,10,0,524,31.0,161811.23,True,True,True,False,False,0.41553963837985775,80905.615
511,86569.76,2,6,0,632,38.0,98090.91,False,False,True,False,False,0.8825462012738998,49045.455
512,0.0,2,5,0,735,34.0,71095.41,False,False,False,True,True,0.0,35547.705
513,133598.4,1,6,0,734,34.0,13107.24,True,True,False,False,True,10.192717917730963,13107.24
514,136188.78,1,3,1,605,51.0,67110.59,True,True,False,False,False,2.0293187707037,67110.59
515,0.0,2,9,0,793,38.0,88225.02,False,False,False,True,True,0.0,44112.51
516,0.0,3,10,1,468,56.0,62256.87,True,True,False,False,False,0.0,20752.29
517,120092.52,2,7,0,779,37.0,135925.72,False,False,True,False,True,0.8835157908304624,67962.86
518,101238.24,2,4,1,698,48.0,177815.87,True,True,False,False,True,0.5693431075640212,88907.935
